path	trees	sha256	lines	reason	text_hits
Grass/Platform/Win32/WriteFileRawReturn.lean	main,certificate,frontend,lowering,windows,process	3788e7011754ccfb6ce74c787e1b1a7d919e0aedff16936808217128ad6bd527	67	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileResult.lean	main,certificate,frontend,lowering,windows,process	f6751f2c8d0edd4b5a83ac5da509261948348519b92409dff7696b46b893be11	75	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileReturn.lean	main,certificate,frontend,lowering	171522ea45966935fbcbdacd662b3b8e810267a2c8e1251a5dec262fb9772e12	166	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileReturnCompletion.lean	main,certificate,frontend,lowering,windows,process	f9261cc88c20bc2291de534e6072e7f6eb8b135cf445630135b08ce26986538d	149	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileReturnHistory.lean	main,certificate,frontend,lowering,process	35a26da0d1fe4f1fa0b9d1f6aa4fc003a7b177adc664893f4d348dcc69208745	53	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileRuntime.lean	main,certificate,frontend,lowering,windows,process	e5614a89ea50f546bc34199122d43b4d64f00fdd4c33ca0021e19bb92610706d	190	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileRuntimeLinked.lean	main,certificate,frontend,lowering,windows,process	416d8847a384987b15d80146f94b989891e994719796cff0b7914ad131077a20	186	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileService.lean	main,certificate,frontend,lowering,windows,process	97e8041436aa0d2e0072d89b5ac82d54e81b1575829b8a2c1330c0c15440e8b6	124	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileServiceContinuation.lean	main,certificate,frontend,lowering,process	91c20a5cdc9a1a157c47d2d4572c3719dfe1531d2c88f491ce378ff6a30c0172	347	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileServiceSegment.lean	main,certificate,frontend,lowering	d2af8572fdc3fd05c47a4f6cb1df5526fb3b450974272a1b16e9d512295a542d	120	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileStabilization.lean	main,certificate,frontend,lowering,windows,process	9a9a01212f03d7a56abd1ca9cf7ac13ab7ba6634a7fccb10a3f8356aab0706a3	176	semantic-boundary-or-consumer	0
Grass/Platform/Win32/WriteFileStackPlan.lean	main,certificate,frontend,lowering,windows,process	9aff61ce664fae3ad2e3a810fde620b8646788975a07dfa248d2017f6e4a1635	186	semantic-boundary-or-consumer	0
Grass/Process/Sequential/Machine.lean	main,certificate,frontend,lowering,windows,process	eb5ea5e53d69b7d59dbb6c4cb7d4eb085bd6960c72f244065770d7f1123c6c95	260	text-match	1
Grass/Refinement/Console/WriteFileConsoleHistory.lean	main,windows	c687bf915b33ff571ec1c5c47593e8f1ec6d5576016f8dbebf04e6bf9c9637f1	126	semantic-boundary-or-consumer	0
Grass/Refinement/Console/WriteFileEventualNonresponse.lean	main,windows	f0a81b7d31d5fec1dc9c3ce6ec329b87c8461653b081719356b437e7e4ed88c3	36	semantic-boundary-or-consumer	0
Grass/Refinement/Console/WriteFileHistory.lean	main,windows	62e084cccc4fac065104cb33318e6638dbfc0265924b21374ea1f005f8c62c9f	268	semantic-boundary-or-consumer	0
Grass/Refinement/Console/WriteFileNonresponse.lean	main,windows	9061bfb5279127f9b91bd46ef9d9df298a3f74a1211b5024bfc5cbe7f424b37b	101	semantic-boundary-or-consumer	0
Grass/Refinement/Console/WriteFilePolicy.lean	main,windows	a3fc9431cad4a32943e4ac230612c895cb0325d356bedc6525f9287418156e11	217	semantic-boundary-or-consumer	0
Grass/Refinement/Console/WriteFileProjection.lean	main,certificate,frontend,lowering,windows,process	be14ae2b48ac2f133f734ce91413e3fc7d371832f1a3793bc3b2f84b911cfb0e	91	semantic-boundary-or-consumer	0
Grass/Refinement/Console/WriteFileStaticArgument.lean	main,certificate,frontend,lowering,process	0abf2122c14355dd62cd6d00c804b7087043be03b7aa0fe66a164bc94e09e6b2	54	semantic-boundary-or-consumer	0
Grass/Refinement/Console/WriteHistory.lean	main,certificate,frontend,lowering,windows,process	56a57656c5fd110cb0f1aa601d66e5c92acc43118aa9931d30f1897a2659cde0	135	text-match	1
Grass/Refinement/Console/WriteWaiting.lean	main,certificate,frontend,lowering,windows	0b0890642742014621de91b12a6cf2a129ff57a157112d37508047727aa90111	157	semantic-boundary-or-consumer	0
Grass/Refinement/Console/WriteWaitingGap.lean	main,certificate,frontend,lowering,windows,process	fd541875aa4384f110f1caeadb846ad350d23648bedf8d7d29ccacc9cdfc574b	55	semantic-boundary-or-consumer	0
Grass/Std/Console/Process.lean	main,certificate,frontend,lowering,windows,process	ea0433673e3fed3473a153547d68d74aaa59dd26adba98a344385c9ba8d280ca	304	text-match	2
Grass/Std/Console/WriteAll.lean	main,certificate,frontend,lowering,windows,process	1b0fdfe7746132f56bbb9456c8c4186598e363d9176c967bcee6f43b1d0dc8b5	204	semantic-boundary-or-consumer	0
Grass/Std/Logical/Text.lean	main,certificate,frontend,lowering,windows,process	173a692f2ff2d9ac61cd4fd7f4df29a93efef57e357028571eee1dcac687659c	205	text-match	2
Grass/Std/Logical/Vec.lean	main,certificate,frontend,lowering,windows,process	bd236c976b53b04b46b8089bb62a54091059e579fad8197e7029c896ed978016	1431	text-match	1
README.md	main,certificate,frontend,lowering,process	30f160bdc86838ba409ad4c8ba983bae6edbb30c6070e9e92fb006b3f4a91e74	119	text-match	2
Spikes/1_Hello_World/Program.lean	main,certificate,frontend,lowering,windows,process	07ea21de464b56e18828edc96e450a46566d97e58d7dc599b0e5d44d63e6b7b1	99	text-match	11
Spikes/1_Hello_World/Spec.lean	main,certificate,frontend,lowering,windows,process	06789ced138e5af1ac3f94a6f23a024258461559504750b76f103f73283afe1f	36	text-match	11
Spikes/README.md	main,certificate,frontend,lowering,windows,process	9f6ef9eea867badc8df3ea47a8a1aee045ab29e19dbce35d4df9f11d18bf5984	60	text-match	3
Tests/ABI/Win64/UnwindCorpus.lean	main,certificate,frontend,lowering,windows,process	aabecc8714a22c2f36a7c30975d2f36c25a291676c1fe658cf1b1c1764bdc395	240	text-match	8
Tests/Artifact/PE/Exceptions.lean	main,certificate,frontend,lowering,windows,process	8e5cd4950b18c054008762c5e327c48b60cdef62fcc821f0b77443caf985c991	103	text-match	1
Tests/Assembly/FrameAddressing.lean	main,certificate,frontend,lowering,windows,process	887ccd260e9537d43af2d80274068ac7dc95bf1011b806cbea49c6402eeaa3c3	71	semantic-boundary-or-consumer	0
Tests/Assembly/FrameAllocation.lean	main,certificate,frontend,lowering,windows,process	4337a284261d8097e3b91531a1f98fbc5958143b4f480aa6790e3e92a58e121a	31	semantic-boundary-or-consumer	0
Tests/Assembly/FrameArgument.lean	main,certificate,frontend,lowering,windows,process	d9b13b62ceba8e7c269d6038c3411c9f4b156e711cc242d2a6d1a85791c55a29	71	text-match	4
Tests/Assembly/FrameLea.lean	main,certificate,frontend,lowering,windows,process	bd127ceb88e9271279cdd13d3ba664ade7107806f81795615b83eb543df47701	58	text-match	4
Tests/Assembly/FrameLoad.lean	main,certificate,frontend,lowering,windows,process	31cf7df032ab94938c292e565a92545d256f6262f804c051e736d3f5bd3fbd74	53	text-match	3
Tests/Assembly/LoadedStaticArgument.lean	main,certificate,frontend,lowering,process	86a62c30a0e14abd9a8b2b48ef03c27fa827b7a70eacd588a783974e23a9c6fc	105	semantic-boundary-or-consumer	0
Tests/Assembly/RipRelative.lean	main,certificate,frontend,lowering,windows,process	844b4cda843db063adfacac8ac71fc4c0f3f3f5dd12f146e546cde4a4efe16b0	36	semantic-boundary-or-consumer	0
Tests/Assembly/SavedPrefix.lean	main,certificate,frontend,lowering,windows,process	1e61230d0dadf93ce5e8a883e037e425529f193469a4afb4937e4c0124c260c3	38	text-match	3
Tests/Assembly/SignedRel32.lean	main,certificate,frontend,lowering,windows,process	e055d6dbb165595a68f4c8cf0c5f8cfa0a3413e340c81cf87b794aaf4cf4b385	29	semantic-boundary-or-consumer	0
Tests/Assembly/SourceFrame.lean	main,certificate,frontend,lowering,windows,process	6d6799f3f0e634349353101f145ef020906b3a5f612649783d2f79b8eefc63b2	41	text-match	3
Tests/Assembly/SourceFrameHeader.lean	main,certificate,frontend,lowering,windows,process	69cf16e820f3f6fb97c778b5e2560ba677cb74c47e61b74873cd30cfe1c9498f	32	text-match	3
Tests/Assembly/SourceImportBindings.lean	main,certificate,frontend,lowering,windows,process	47b7592a25d523d30c20b0b02f0a1a1748317bd8ca9afaa61fb35d2ba7a1b46d	53	semantic-boundary-or-consumer	0
Tests/Assembly/SourceImportRequests.lean	main,certificate,frontend,lowering,windows,process	f4903822daf762a09e92187786a3d89099b3a408a7e603571721f92b0212e809	33	text-match	2
Tests/Assembly/SourceInitialization.lean	main,certificate,frontend,lowering,windows,process	d77cb4ce034ca3e1709973612efbc16b2621c745d12efd485086a61b2674c5fc	63	text-match	3
Tests/Assembly/SourceInput.lean	main,certificate,frontend,lowering,windows,process	2b8e23ae979cdb4fbf1e6ff272e2ccd5af5aa6555feb81a2512f46853a0a6208	40	text-match	25
Tests/Assembly/SourceLinkedImage.lean	main,certificate,frontend,lowering,windows,process	785dc6f83ac9f6384d0e08cef42439fbff16eb695a032e7db07d411ad0dbc479	55	text-match	2
Tests/Assembly/SourceLinkedImageErrors.lean	main,certificate,frontend,lowering,windows,process	5ea0f160000d49f20cbad37e34e13f99a9058f90168a43846f1e214df62a5da7	56	text-match	1
Tests/Assembly/SourceLiteral.lean	main,certificate,frontend,lowering,windows,process	f7f64c773ca89ffbfbd7d990bafa0c02e0bd80805d4e037810eeac2dd1bc1b4d	22	semantic-boundary-or-consumer	0
Tests/Assembly/SourcePrologue.lean	main,certificate,frontend,lowering,windows,process	16a6c2044d9695ab853f28c00b1edeae6b33bf91ee3fde09ffc77163d2eafd28	52	text-match	3
Tests/Assembly/SourceResolve.lean	main,certificate,frontend,lowering,windows,process	370accbceb3b3e0455874c7a1f8527f477971687e7a1b46e91cd78a4119dd9ee	65	text-match	3
Tests/Assembly/SourceSplice.lean	main,certificate,frontend,lowering,windows,process	aa7cd12a7f6e0ab069bb4a6e924021597b0be4254cb86853a23ec53c25122d80	56	text-match	5
Tests/Assembly/SourceStore.lean	main,certificate,frontend,lowering,windows,process	0d2a39afdde08eb9b8ac56828bd3ce27a8399f4593cbd73645224e02d19bde4e	94	text-match	6
Tests/Assembly/SourceTemplates.lean	main,certificate,frontend,lowering,windows,process	0b1c8ec8465f7ecdd5c9fd379a97745e90ecb0fbc8ac3d06a85d537b9e8b60f3	69	text-match	8
Tests/Assembly/SourceUnwind.lean	main,certificate,frontend,lowering,windows,process	0de4cb720dd43c3503dce4efa49ba2a565cf3eac2cdb2db045d52e30fe5a9a13	18	text-match	2
Tests/Assembly/StaticObjects.lean	main,certificate,frontend,lowering,windows,process	6a98f607a91fec535aa133084475fae6aae6d8f0b154aed48c046d139885b08e	52	semantic-boundary-or-consumer	0
Tests/Assembly/StaticSection.lean	main,certificate,frontend,lowering,windows,process	49754da379c3036cc39bb5c360255d18000215e61fddbcf06d12a6b664c860ff	66	semantic-boundary-or-consumer	0
Tests/Assembly/StaticSectionEquivalence.lean	main,certificate,frontend,lowering,windows,process	21ad2e6b2b22a845e68c095ed81b66de9781cad52bb409a5d09599a85ad1c5b7	80	semantic-boundary-or-consumer	0
Tests/Assembly/Store32.lean	main,certificate,frontend,lowering,windows,process	a199a2e3b630c5e40f7d15e3421b7f7224a0d2482041aa86af5fe4bd8d03cc3c	91	semantic-boundary-or-consumer	0
Tests/Assembly/Store32Execution.lean	main,certificate,frontend,lowering,windows,process	04c1b07c185d21d613bde273ae43f609b50bcd5e7a2dd77a02a2a22d19bfe79d	71	text-match	3
Tests/Assembly/Win32Constants.lean	main,certificate,frontend,lowering,windows,process	ae47797c30136e9bc2bf3b0de190a7bea655b7e3031213e7808cfb4c421d3c1f	76	text-match	3
Tests/Assembly/X86BranchLayout.lean	main,certificate,frontend,lowering,windows,process	370eed209f7f565f995afc1e1fc55dfb9a56fe6a80f5112b2e1e2a0fd3fd2e6e	75	text-match	3
Tests/Assembly/X86ClosedEncoding.lean	main,certificate,frontend,lowering,windows,process	cfdd959ec8d7e029a5589df6786b17144f71240e8db49e77bcb9394a79af2912	29	text-match	2
Tests/Assembly/X86ControlFlow.lean	main,certificate,frontend,lowering,windows,process	9325b6a6568276879034b1cd44b4e0b3362544b7b84e21d7ad082b4e3e49c62a	44	text-match	3
Tests/Assembly/X86Source.lean	main,certificate,frontend,lowering,windows,process	2a370831042c1fbbd019b5e7f137559ab01109ccc5eecaff3d8140591f1dddf5	45	text-match	18
Tests/Console/Accounting.lean	main,certificate,frontend,lowering,windows,process	e8b04332a5cae7d46ebec41786e1ef97a93abf314f5c5945c473102c0b86742d	24	semantic-boundary-or-consumer	0
Tests/Console/Behavior.lean	main,certificate,frontend,lowering,windows,process	62d420d4c31efecb8394e189731e953e467954546e7779b631a1163e9d9b9d7b	30	semantic-boundary-or-consumer	0
Tests/Console/Captured.lean	main,windows	d47a877e3195d06bd9647c9e4d4b19476d26746b5eb579182aedd352ec5b308e	39	semantic-boundary-or-consumer	0
Tests/Console/CapturedDemands.lean	main,certificate,frontend,lowering,windows,process	64f22c5cdb5be486b550c46513ab2f3382f8bc90f10e7712530b5eb08cd74512	32	text-match	1
Tests/Console/LineBehavior.lean	main,certificate,frontend,lowering,windows,process	b4ac5fe6b5fa1027adf74795a6ab0e8553c9bd6039b23efe74c19b88e447f357	42	semantic-boundary-or-consumer	0
Tests/Console/Resources.lean	main,certificate,frontend,lowering,windows,process	6e17d022e0c5e0608ca9b63e26e77ea398e22637b70cf6f78a958730331c18a5	67	semantic-boundary-or-consumer	0
Tests/Console/TargetProjection.lean	main,windows	579e9a67fd6c5dffb4dcb9c9e78dee8b533cb4f1b1e3279dbd1a61d730120b4d	58	semantic-boundary-or-consumer	0
Tests/Console/Timing.lean	main,certificate,frontend,lowering,windows,process	d80f30252d2f4e881d5c1c2e312571d9b55d649fed013bd3fa90dccd1682eba9	49	semantic-boundary-or-consumer	0
Tests/Console/WriteFileConsoleHistory.lean	main,windows	68359dd31457e86c320b2a5acb4fe011de6e2949adfb93a4aef3cf61d32e9e86	85	semantic-boundary-or-consumer	0
Tests/Console/WriteFileHistory.lean	main,windows	fa2a5620b06212cd2986b52287e08b499c2d834b1a558a8abf976a32337e6268	99	semantic-boundary-or-consumer	0
Tests/Console/WriteFilePolicy.lean	main,windows	eb370971093a56b15355126b76f17d70c42496748e51cca17e113d67562cf465	94	semantic-boundary-or-consumer	0
Tests/ISA/X86/InstructionDispatch.lean	main,certificate,frontend,lowering,windows,process	4d1eb55009b544b463746eb5f5000661e2c57782be2d4c0741a8fa8534284fcd	104	text-match	2
Tests/ISA/X86/LedgerAudit.lean	main	0f86e8d99000c0768a71e4bc6cf00afe7bcfd86a827606bcc018e7d609c8664f	1611	text-match	6
Tests/ISA/X86/NativeCorpus.lean	main,certificate,frontend,lowering,windows,process	5860dc7bb719acb854f7229db2296e89ffaa1e044d746134c067895cfc3854e0	120	text-match	6
Tests/ISA/X86/NativeStackCorpus.lean	main,certificate,frontend,lowering,windows,process	319d09763e5ffbd88de9ae76880f908f1c6acdd1b593c963847c7faafee1bce1	159	text-match	5
Tests/ISA/X86/RipCorpus.lean	main,certificate,frontend,lowering,windows,process	5b1a235b4fbc159e0121c31a9a7bd9e107e2420e84b43ab1a80fdba59a7caa32	132	text-match	1
Tests/ISA/X86/Spike1Addressing.lean	main,certificate,frontend,lowering,windows,process	0f26740492e64287c6a46189e878c68078c182c15751a901d9d7ccfc9bead949	212	text-match	10
Tests/Memory/CallProtocol.lean	main,certificate,frontend,lowering,windows,process	c161079143bfc2173867159b82ccb8e25e0c493688423cc7f5b8fbfacec58eb0	247	text-match	4
Tests/Memory/CallProtocolOrdering.lean	main,certificate,frontend,lowering,windows	bd477d605f7b092254bc5f206beaf2d59b307b844a69c4d12163557b069560fb	268	text-match	4
Tests/Memory/Placement.lean	main,certificate,frontend,lowering,windows,process	08bf6f3266909852c42d07c9059cc0b16f7c6eb6960b36163d0554ca9954164b	516	text-match	2
Tests/Memory/RiskOneCases.lean	main,certificate,frontend,lowering,windows,process	745e37abc72208cfc1443f08d943d4bb0c857a397b1c0f7ae59efa048d8af908	192	text-match	3
Tests/Memory/Spike1Block.lean	main,certificate,frontend,lowering,windows	3881cd089cf532c03cb936e7cbe19998c430753ef0740696bef4a51de5594af1	316	text-match	15
Tests/Memory/Spike1Policy.lean	main,certificate,frontend,lowering,windows	b32cb2dbdaa417a90fefa1ea51d43d0830de71856fdf41439a1001e70a3497fb	454	text-match	19
Tests/Memory/Spike1Reference.lean	main,certificate,frontend,lowering,windows,process	4a70dd4f4f26d490b46ca46b08766a4059899776ddc2a4f1b2d3526d7a309b80	697	text-match	17
Tests/Platform/Win32ApiDispatch.lean	main,certificate,frontend,lowering,windows,process	c56bbadaf916d9da71de235a9ca9c86604ccd51e054e4600840feb402f9287c3	113	semantic-boundary-or-consumer	0
Tests/Platform/Win32ApiRequest.lean	main,certificate,frontend,lowering,windows,process	aeb5368f1bd7b3cc12ab66aeda1415a3e3260eece430ac554ce1bff32a87aae7	120	text-match	1
Tests/Platform/Win32ConsoleEnvironment.lean	main,certificate,frontend,lowering,windows,process	67043246e0a3a201aed0ead20be8c5bd4ef8d1ac2b7f6b8c806e7283ab9e7ee8	108	semantic-boundary-or-consumer	0
Tests/Platform/Win32ExitProcessCompletion.lean	main,certificate,frontend,lowering,windows,process	7cb5a15f2d61f317815451ba3e7ed8dfd3ef71fdb29f85be8297b6288a4e59f8	140	text-match	1
Tests/Platform/Win32ExitProcessRuntime.lean	main,certificate,frontend,lowering,windows,process	ea080c61c26dbacbc8e94efa2b9a76c65f42c99df0236661566dce017e95a995	44	text-match	1
Tests/Platform/Win32GetStdHandleRawReturn.lean	main,certificate,frontend,lowering,windows,process	a4f9505d11dd704e5dd774d5b8f937d548ee017db0664fe9c8eafed2cfa9d7ce	70	text-match	3
Tests/Platform/Win32GetStdHandleReturn.lean	main,certificate,frontend,lowering,windows,process	a4ff20734ca14dd46f7797550c517d5cdc6366fc96f8e87433c8bd425ffe5549	108	text-match	9
Tests/Platform/Win32GetStdHandleRuntime.lean	main,certificate,frontend,lowering,windows,process	d4479f6a3abd5b6380303ed5668d13ddd3520a70688b1fd90ec6682c14582109	27	semantic-boundary-or-consumer	0
Tests/Platform/Win32GetStdHandleStackPlan.lean	main,certificate,frontend,lowering,windows,process	b094b5c3781072cde0e44bb30261d76506d97d31a2b5806e7a5d371585273200	15	semantic-boundary-or-consumer	0
Tests/Platform/Win32HelloCall.lean	main,windows	8007d88605c39373df1e9518bf13eae9eb24a33800623144d103fca275cc5cd0	264	text-match	6
Tests/Platform/Win32LoaderEntry.lean	main,certificate,frontend,lowering,windows,process	80b60cf85f2dc9c4ea82ce2ac9ebfe9afd67d27d0f0b6da40c6407a79be087d1	166	text-match	12
Tests/Platform/Win32LoaderRegion.lean	main,certificate,frontend,lowering,windows,process	58fa94a57c083bdf68a435ae2ae70f141f83420672924d5c9d70a48797180b7a	33	semantic-boundary-or-consumer	0
Tests/Platform/Win32MatchedReturn.lean	main,certificate,frontend,lowering,windows,process	321e571707a2dee203c741cd16d25f43ee9254a4ac28f5747a8243c18c016f1a	80	semantic-boundary-or-consumer	0
Tests/Platform/Win32ProbeCases.lean	main,certificate,frontend,lowering,windows,process	ea5c6a6db463e9a03fa10d55a66ec88a38fefb79820467d5cb25cfe030cb03eb	80	text-match	1
Tests/Platform/Win32ProtocolEntry.lean	main,certificate,frontend,lowering,windows,process	5610db0f07cffc601e9e7ba12ff7dc7e977e47182b74bf73bb4075e1ac5fc6f0	123	semantic-boundary-or-consumer	0
Tests/Platform/Win32ProviderResume.lean	main,certificate,frontend,lowering,windows,process	faae046a3e49dd59aec38aac129a206197aefc9bf416e5524b58dc6369b121e0	24	semantic-boundary-or-consumer	0
Tests/Platform/Win32ProviderResumeFinalization.lean	main,certificate,frontend,lowering,windows,process	a849be95197890bdee62f501979b584b55211087171461715ece049aa52841ad	48	semantic-boundary-or-consumer	0
Tests/Platform/Win32RawPendingService.lean	main,certificate,frontend,lowering,process	5edfc0c44a3f658e4e3a934344a3136261db29397c379f25bf0e34ef5e82bd80	40	semantic-boundary-or-consumer	0
Tests/Platform/Win32RawPhasePreservation.lean	main,certificate,frontend,lowering,process	58af38a5e8cf381a85a6155a6ab71c09d0119356960e731c9d8c52e56782a749	31	semantic-boundary-or-consumer	0
Tests/Platform/Win32RawServiceContinuation.lean	main,certificate,frontend,lowering,windows,process	c17bfb55b37b2b7fdb32b21953a4972d07e52835c2dc7b041a2a66027ddff25d	60	semantic-boundary-or-consumer	0
Tests/Platform/Win32RawServicePrefix.lean	main,certificate,frontend,lowering,process	3d36fe74ea65623d3ce8bb319bbbf3b5abb0396f3baad4ff0f6a61ef226825ee	68	semantic-boundary-or-consumer	0
Tests/Platform/Win32RawServicePreservation.lean	main,certificate,frontend,lowering,windows,process	e012fd226528d428a31bedee297f6d697f6a3600d6c7f9901bb8e9568a8222ca	68	semantic-boundary-or-consumer	0
Tests/Platform/Win32RawState.lean	main,certificate,frontend,lowering,windows,process	1b3a5696fb4e10591384353eb11a42fe1242afffad7c9810966873a761eb7abf	70	text-match	1
Tests/Platform/Win32RawStep.lean	main,certificate,frontend,lowering,windows,process	fba529b491057ed1ae48121cbce77fd0cd1a94dde0e1fc8dbdbcdcf1c4fcffa1	105	semantic-boundary-or-consumer	0
Tests/Platform/Win32Signatures.lean	main,certificate,frontend,lowering,windows,process	e86ed62720e7b72877e3fcb4cd8297d02b0be9419bd2a81a19bc248965c865a9	13	semantic-boundary-or-consumer	0
Tests/Platform/Win32WriteFile.lean	main,certificate,frontend,lowering,windows	6eba746eec2a065a3d52ea0940093c39e0dc5a653497a00dfc1c25865e8b1ca7	295	text-match	7
Tests/Platform/Win32WriteFileConsolePublication.lean	main,certificate,frontend,lowering,windows,process	2eaf1f7cbe296a7b830a0469427438f9d9dc2a12db301473e7a68be169450732	113	text-match	4
Tests/Platform/Win32WriteFileNonresponse.lean	main,certificate,frontend,lowering,windows,process	d5d88f04c151c8e481a2775437bc55077669403e5e8e53ac363333cabfbf4a61	63	semantic-boundary-or-consumer	0
Tests/Platform/Win32WriteFilePrepare.lean	main,certificate,frontend,lowering,windows,process	4cb85345b185b451767074f1f65bfd11faee19152713d6a0fd0028c3558d93da	192	semantic-boundary-or-consumer	0
Tests/Platform/Win32WriteFileRawReturn.lean	main,certificate,frontend,lowering,windows,process	ecfe9e7d0033e028fb85f01a98af2aca17ae01e1ff91dbf2f869d0bad6de75f9	90	semantic-boundary-or-consumer	0
Tests/Platform/Win32WriteFileReturn.lean	main,certificate,frontend,lowering,windows,process	ce482d0fa69ebb9969a5272981c0486c88bd351eaa44c4d21ee314ad767aa8c4	102	text-match	1
Tests/Platform/Win32WriteFileService.lean	main,certificate,frontend,lowering,windows,process	ae8396b33a2ddff571ac309e76e508d6e21b27acc887c45e97788418f7603245	194	text-match	1
Tests/Platform/Win32WriteFileStackPlan.lean	main,certificate,frontend,lowering,windows,process	3197eac665cc61c7bf8431765fb1e4712955316fd5789cd53ffa642b965c9dd7	247	semantic-boundary-or-consumer	0
Tests/Process/BlendFixtures.lean	main,certificate,frontend,lowering,windows,process	87c5739850c3ed20b09ea42a339bece89f7470310058cd4824ba8e38158bdfa4	264	text-match	5
Tests/Process/SequentialEffectFixtures.lean	main,certificate,frontend,lowering,windows,process	0a488c1907e8875fc8385816ae034ad838ebabf67adf53a3ce072b42b358fc05	156	text-match	1
Tests/Specification/TextLine.lean	main,certificate,frontend,lowering,windows,process	b2b15f254a67b77d7082188d4bfce694004b971cbe6117d6c8571379c0c6a8c9	32	text-match	4
Tests/Std/ConsoleWrite.lean	main,certificate,frontend,lowering,windows,process	30148280d2cfc77f08887447d08ee7d528b620602fdb320d5741028628a77c54	49	text-match	1
Tests/Std/PartialWrite.lean	main,certificate,frontend,lowering,windows,process	093a96103bddda8fec24f3a50247cf3b717054ae553888b6be396fbb58691dee	186	text-match	4
Tests/Std/Text.lean	main,certificate,frontend,lowering,windows,process	783b18c1c0bc3f5df43b4799865b29fb722a55c0136d7255eae431e25312cbda	149	text-match	2
Tests/Std/VecRepresentation.lean	main,certificate,frontend,lowering,windows,process	397e9c5f296b35a2633d0792010c8a0e6e5a7febaf326f862f4ee86b5fa0389c	215	text-match	3
Tools/DisasmHello.lean	main,certificate,frontend,lowering,windows,process	55af332f9345be972abd7e80f32d5d1f09cc3a309a3ddc236a5bd39a195a55d1	52	text-match	7
Tools/EmitGrassHello.lean	main,certificate,frontend,lowering,windows,process	2ecbc6cb81010f308ddfe69b40bd9636172c8b685f9468c98f05bd6dbea8416f	19	text-match	5
Tools/disasm/README.md	main,certificate,frontend,lowering,windows,process	28675a0907094adaff41922134caf8f7fe840a479dd046d3e9b7011c36185465	152	text-match	5
Tools/disasm/check.py	main,certificate,frontend,lowering,windows,process	1e60e78b87b605b32125e993ff155c08303c97ed6a5ffea03b112d716ec10b0b	215	text-match	9
Tools/x86-native/README.md	main,certificate,frontend,lowering,windows,process	f687a17b8c7fdb819b662e1e88469c9decc4fae168fc6bd3949bad110a306143	131	text-match	1
Tools/x86-native/VALIDATION.md	main,certificate,frontend,lowering,windows,process	eb96267465aa1fcae72a27cf0a58a8da099e4b1c2a33e1a155e0b0c6df13e39c	167	text-match	1
Tools/x86-native/run.py	main,certificate,frontend,lowering,windows,process	865d04fb185b8428bb89713f7a41dd45e57e2e62d7af026324b04eb993ebc3b9	216	text-match	3
check-spike-sources.sh	main,certificate,frontend,lowering,windows,process	feaecdbd4652b5cbe343e20b5fc26bf235ccbb579e8ea180513def9e8bdcb6ef	45	text-match	2
docs/AMD_SOURCE_MIGRATION.md	main,certificate,frontend,lowering,windows,process	992597f5e13fbbfa4daebd86fb11052882884c146d7f7f307ec0b0045f08fc10	92	text-match	1
docs/DECISIONS.md	main,certificate,frontend,lowering,windows,process	1134f15637f22509ce90270b8e445f1708661ac93e07470715905823d62ec199	909	text-match	4
docs/DISASM.md	main,certificate,frontend,lowering,windows,process	17bd530adf8892922f39f6ca933f0e44a1e20cf62b1545ba3acae6931ebe916e	297	text-match	3
docs/DISASM_CORPUS.md	main,certificate,frontend,lowering,process	f368bebba2e346022504c0a9074b415eef5da49b94cd43ba8acf2ec9a63211b2	167	text-match	2
docs/ENDPOINT_INDEX.md	main	4b0eeb8d153b44e53b39aaf32f9007e4d93a2f88e9b94dff9c7a3d9df39983d5	325	text-match	19
docs/HELLO_ENDPOINT_MODEL.md	main	01e932e48ba7bf2b112620f5ce1b51739d564d314ad5fc3a77d13602c548e19b	135	text-match	3
docs/HELLO_FACADE_BOUNDARY.md	main,certificate,frontend,lowering,windows,process	7ee5d79cfa92111312ea85775440cc792eb0d7ef8f494f569c3bfd390ed018cc	296	text-match	11
docs/HELLO_UNWIND_BOUNDARY.md	main,certificate,frontend,lowering,windows,process	821e4a937f14466af0bdb193589f34de1b0854270a4a46a71fb8be6b24c8e7fb	196	text-match	8
docs/HELLO_WORLD.md	main,certificate,frontend,lowering,windows,process	ff186fef033ec0720cc503667519415a583297f91af360e43a5a723b35b70a75	263	text-match	8
docs/IMPLEMENTATION_RATCHET.md	main,certificate,frontend,lowering,windows,process	06e30750f7053ea6ad728f7755f3ded15be0b8483912b773749cda98133d4b7e	333	text-match	6
docs/INSTRUCTIONS.md	main,certificate,frontend,lowering,windows,process	d6f3f120e1f880de4053b7c8b23a10458f54c3272445597269428bb364d8bfdd	260	text-match	3
